empleado_id,departamento,nivel_educacion,ciudad,zona_geografica,genero,estado_civil,tipo_vivienda,medio_transporte,hobby_principal,tipo_personalidad,modalidad_trabajo,edad,experiencia_anos,num_hijos,salario_anual,horas_semanales,horas_ejercicio_semana,horas_videojuegos_semana,horas_ocio_semana,horas_sueno_noche,nivel_estres,satisfaccion_laboral,productividad_score,dias_vacaciones,capacitaciones_ano
EMP_00134,Legal,Maestría,Mérida,Sureste,Masculino,Viudo,Rentada,Auto propio,Viajes,Ambivertido,Híbrido,31,8,0,103644,47,19,7,9,7.6,6.5,9.6,100,25,5
EMP_00135,Legal,Doctorado,Ciudad de México,Centro,Masculino,Divorciado,Hipotecada,Uber/Taxi,Videojuegos,Introvertido,Presencial,35,9,1,166432,49,3,19,20,7.1,8.5,10,100,26,5
EMP_00136,Finanzas,Licenciatura,Puebla,Centro,Femenino,Soltero,Hipotecada,Bicicleta,Videojuegos,Ambivertido,Remoto,24,1,0,84771,43,1,16,39,7.5,3.8,9.6,90,25,5
EMP_00137,Operaciones,Licenciatura,Querétaro,Centro,Femenino,Casado,Familiar,Auto propio,Tecnología,Ambivertido,Presencial,29,4,0,65682,46,2,13,25,7.1,8.1,7.4,91,19,3
EMP_00138,Tecnología,Licenciatura,Tijuana,Norte,Masculino,Casado,Propia,Uber/Taxi,Música,Ambivertido,Híbrido,27,5,0,95342,35,12,10,25,6.8,4.2,10,100,22,6
EMP_00139,Ventas,Licenciatura,Monterrey,Norte,Masculino,Casado,Propia,Uber/Taxi,Tecnología,Extrovertido,Presencial,41,13,2,98413,39,0,4,26,7,4.7,10,91,24,2
EMP_00140,Marketing,Licenciatura,Monterrey,Norte,Femenino,Casado,Propia,Uber/Taxi,Lectura,Introvertido,Remoto,32,3,0,75603,43,9,6,15,7.7,3.7,9.1,95,22,6
EMP_00141,Finanzas,Doctorado,Monterrey,Norte,Masculino,Casado,Rentada,Auto propio,Deportes,Extrovertido,Presencial,47,20,1,179297,47,2,2,19,6.2,7.7,10,96,26,5
EMP_00142,Tecnología,Bachillerato,Ciudad de México,Centro,Femenino,Viudo,Rentada,Transporte público,Viajes,Extrovertido,Presencial,30,5,0,62084,47,12,5,25,7.2,5.4,8.9,98,20,5
EMP_00143,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Divorciado,Rentada,Transporte público,Música,Extrovertido,Remoto,36,7,1,90856,41,4,2,25,9.4,4.1,10,97,22,7
EMP_00144,Diseño,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Familiar,Transporte público,Cocina,Ambivertido,Remoto,31,3,0,58761,42,2,0,36,7,5.7,10,87,21,5
EMP_00145,Tecnología,Maestría,Ciudad de México,Centro,Masculino,Soltero,Rentada,Transporte público,Arte,Extrovertido,Remoto,29,6,1,151676,38,9,12,35,8.1,3.5,10,100,25,7
EMP_00146,RRHH,Licenciatura,Tijuana,Norte,Masculino,Soltero,Hipotecada,Auto propio,Deportes,Extrovertido,Presencial,32,5,0,54314,36,25,3,24,8.2,5.8,7.1,100,19,2
EMP_00147,Marketing,Bachillerato,Puebla,Centro,Femenino,Soltero,Hipotecada,Auto propio,Lectura,Introvertido,Híbrido,27,1,0,40423,38,5,7,39,8.5,5.5,7.1,99,19,3
EMP_00148,Tecnología,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Familiar,Auto propio,Arte,Ambivertido,Remoto,31,8,0,76632,40,5,3,37,8.4,4.9,9.5,94,24,8
EMP_00149,Legal,Maestría,Monterrey,Norte,Masculino,Soltero,Propia,Auto propio,Arte,Ambivertido,Presencial,27,0,0,107177,54,3,2,34,6.5,8.8,8.2,85,22,5
EMP_00150,Ventas,Bachillerato,Mérida,Sureste,Femenino,Soltero,Rentada,Transporte público,Música,Extrovertido,Presencial,33,10,0,52993,44,11,4,22,7,7.5,6.1,75,19,3
EMP_00151,Operaciones,Maestría,Ciudad de México,Centro,Femenino,Casado,Familiar,Auto propio,Cocina,Extrovertido,Híbrido,34,7,1,78284,39,1,0,16,6.6,4.9,8.6,94,24,2
EMP_00152,RRHH,Licenciatura,Mérida,Sureste,Femenino,Casado,Familiar,Motocicleta,Arte,Extrovertido,Híbrido,29,1,0,34748,37,2,1,30,6.8,6.3,8.5,81,18,4
EMP_00153,Ventas,Bachillerato,Mérida,Sureste,Femenino,Casado,Rentada,Transporte público,Arte,Extrovertido,Presencial,29,0,1,31901,42,10,3,11,7.2,5.5,6.3,81,13,4
EMP_00154,Diseño,Maestría,Ciudad de México,Centro,Masculino,Soltero,Rentada,Transporte público,Música,Introvertido,Híbrido,31,8,0,90218,35,0,6,43,6.6,3.1,10,100,25,5
EMP_00155,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Auto propio,Viajes,Introvertido,Híbrido,33,8,0,111060,41,1,0,35,8.1,5.5,10,94,26,7
EMP_00156,Tecnología,Licenciatura,Monterrey,Norte,Femenino,Soltero,Propia,Auto propio,Deportes,Extrovertido,Híbrido,27,2,0,66262,46,11,6,27,7.8,5.3,9.5,95,24,6
EMP_00157,Diseño,Maestría,Ciudad de México,Centro,Femenino,Divorciado,Rentada,Auto propio,Lectura,Ambivertido,Remoto,39,11,1,123405,35,6,3,30,6.9,3,10,100,26,7
EMP_00158,Legal,Maestría,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Cocina,Introvertido,Presencial,26,2,1,93670,46,3,4,30,8.5,6.7,9.9,96,22,5
EMP_00159,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Divorciado,Familiar,Uber/Taxi,Tecnología,Ambivertido,Presencial,27,4,1,87318,41,2,16,20,7.7,6.4,9.3,94,26,5
EMP_00160,Tecnología,Licenciatura,Tijuana,Norte,Masculino,Soltero,Familiar,Transporte público,Tecnología,Ambivertido,Híbrido,29,3,0,108321,45,6,8,39,7.4,3.7,10,94,23,7
EMP_00161,Ventas,Licenciatura,Monterrey,Norte,Masculino,Casado,Rentada,Motocicleta,Música,Ambivertido,Presencial,28,3,0,60677,42,6,1,24,7.4,4.4,9,94,24,4
EMP_00162,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Deportes,Ambivertido,Remoto,34,9,0,82651,39,12,3,36,7.9,3.4,10,92,25,4
EMP_00163,Tecnología,Licenciatura,Ciudad de México,Centro,Masculino,Unión libre,Rentada,Auto propio,Lectura,Introvertido,Híbrido,25,2,0,91948,39,3,3,27,8.1,4.9,10,94,26,7
EMP_00164,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Auto propio,Lectura,Extrovertido,Híbrido,29,5,0,153007,45,7,9,28,8.6,5,10,100,22,6
EMP_00165,Finanzas,Licenciatura,Guadalajara,Occidente,Masculino,Unión libre,Propia,Bicicleta,Arte,Extrovertido,Presencial,27,0,0,56582,48,1,3,31,6.1,7.4,7.7,99,23,5
EMP_00166,Marketing,Bachillerato,Ciudad de México,Centro,Masculino,Casado,Rentada,Auto propio,Viajes,Extrovertido,Remoto,26,0,0,54797,40,6,3,16,8.8,5,8.4,97,22,5
EMP_00167,Ventas,Licenciatura,Querétaro,Centro,Femenino,Soltero,Hipotecada,Auto propio,Música,Ambivertido,Presencial,30,1,0,51534,37,14,4,34,7.1,4.1,7.8,97,20,4
EMP_00168,Tecnología,Bachillerato,Guadalajara,Occidente,Femenino,Soltero,Rentada,Auto propio,Tecnología,Ambivertido,Remoto,27,1,0,22075,41,0,43,36,8.5,4.1,8.2,80,14,7
EMP_00169,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Viajes,Introvertido,Presencial,32,3,1,50914,43,5,1,17,7.2,6,7.2,84,20,2
EMP_00170,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Casado,Familiar,Auto propio,Cocina,Introvertido,Remoto,27,3,0,128914,37,4,8,22,8.6,4.8,10,100,22,9
EMP_00171,RRHH,Licenciatura,Mérida,Sureste,Femenino,Divorciado,Rentada,Auto propio,Cocina,Ambivertido,Remoto,25,3,2,40204,37,3,4,29,7.1,7.1,7.2,72,20,4
EMP_00172,Ventas,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Propia,Auto propio,Lectura,Introvertido,Presencial,36,7,0,59921,39,7,16,29,8.6,4.5,8.8,100,20,2
EMP_00173,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Divorciado,Hipotecada,Bicicleta,Música,Introvertido,Presencial,38,12,2,146905,50,1,11,20,7.9,8.5,9.7,100,25,6
EMP_00174,Marketing,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Deportes,Ambivertido,Híbrido,34,6,0,65449,39,18,2,23,7.5,3.6,9.2,100,21,3
EMP_00175,Tecnología,Doctorado,Mérida,Sureste,Femenino,Soltero,Rentada,Auto propio,Cocina,Extrovertido,Remoto,42,13,0,111227,35,1,6,35,7.4,4.2,10,100,25,9
EMP_00176,Finanzas,Maestría,Tijuana,Norte,Masculino,Unión libre,Propia,Auto propio,Cocina,Extrovertido,Presencial,31,5,1,88503,44,2,3,9,7.8,6.2,7.4,91,21,5
EMP_00177,Finanzas,Licenciatura,Mérida,Sureste,Masculino,Unión libre,Rentada,Transporte público,Cocina,Introvertido,Presencial,30,2,0,53721,49,7,6,23,7.1,7.5,7.1,87,19,4
EMP_00178,Finanzas,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Tecnología,Extrovertido,Presencial,28,0,0,76286,46,3,7,42,8,6.1,8.1,85,22,5
EMP_00179,Diseño,Licenciatura,Ciudad de México,Centro,Masculino,Unión libre,Hipotecada,Auto propio,Cocina,Extrovertido,Remoto,25,0,0,71378,36,10,12,27,7.6,5.1,10,100,23,7
EMP_00180,Ventas,Licenciatura,Monterrey,Norte,Masculino,Divorciado,Propia,Bicicleta,Viajes,Extrovertido,Presencial,26,0,0,54743,39,17,1,17,8,3.5,7.9,83,20,2
EMP_00181,Tecnología,Doctorado,Ciudad de México,Centro,Femenino,Soltero,Familiar,Motocicleta,Lectura,Extrovertido,Remoto,41,12,0,165706,42,8,2,28,8.5,3.9,10,100,26,8
EMP_00182,Tecnología,Maestría,Monterrey,Norte,Masculino,Soltero,Propia,Motocicleta,Música,Extrovertido,Híbrido,36,14,0,180279,35,13,2,25,7.6,4.5,10,100,22,8
EMP_00183,Diseño,Maestría,Monterrey,Norte,Femenino,Divorciado,Familiar,Auto propio,Viajes,Ambivertido,Remoto,37,14,1,144364,36,3,4,32,8.4,4.8,10,100,26,8
EMP_00184,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Propia,Motocicleta,Viajes,Extrovertido,Remoto,31,6,0,72362,37,2,1,37,7.8,4,10,100,24,5
EMP_00185,RRHH,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Motocicleta,Videojuegos,Ambivertido,Híbrido,34,11,0,82277,37,7,3,31,7.3,4.7,8.8,89,22,5
EMP_00186,Legal,Maestría,Ciudad de México,Centro,Masculino,Soltero,Hipotecada,Auto propio,Viajes,Introvertido,Presencial,30,6,0,122026,47,8,6,28,6.3,3,10,100,23,3
EMP_00187,Tecnología,Doctorado,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Uber/Taxi,Arte,Introvertido,Presencial,33,6,0,138065,43,3,21,42,6.7,4.9,10,100,25,7
EMP_00188,Ventas,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Caminando,Deportes,Ambivertido,Híbrido,24,1,0,67163,39,15,2,17,7.3,5.2,9,100,23,4
EMP_00189,Diseño,Doctorado,Monterrey,Norte,Femenino,Unión libre,Familiar,Auto propio,Viajes,Ambivertido,Remoto,26,2,0,104571,35,7,2,18,7,4,10,100,26,8
EMP_00190,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Música,Extrovertido,Presencial,24,0,0,42615,44,0,2,35,6.4,7.5,6.4,65,18,2
EMP_00191,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Soltero,Familiar,Transporte público,Viajes,Introvertido,Remoto,30,3,0,96164,45,1,9,27,8.3,7,10,100,25,7
EMP_00192,Diseño,Licenciatura,Mérida,Sureste,Femenino,Soltero,Hipotecada,Auto propio,Música,Ambivertido,Híbrido,28,3,0,46785,38,3,12,40,7,4.6,8.7,98,18,4
EMP_00193,Legal,Maestría,Mérida,Sureste,Femenino,Soltero,Familiar,Transporte público,Arte,Extrovertido,Híbrido,29,6,0,72898,46,3,0,33,7.3,5.4,9.7,100,26,5
EMP_00194,Tecnología,Licenciatura,Monterrey,Norte,Masculino,Unión libre,Propia,Auto propio,Viajes,Ambivertido,Presencial,32,6,1,88989,37,3,13,20,8,5.3,10,100,23,7
EMP_00195,Finanzas,Maestría,Monterrey,Norte,Masculino,Soltero,Propia,Motocicleta,Música,Extrovertido,Híbrido,32,8,0,141625,42,4,7,41,8.4,5.3,10,100,26,6
EMP_00196,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Divorciado,Familiar,Auto propio,Deportes,Introvertido,Presencial,31,4,1,119464,37,20,14,9,7.9,2.8,10,100,26,7
EMP_00197,Tecnología,Maestría,Tijuana,Norte,Femenino,Casado,Rentada,Uber/Taxi,Arte,Extrovertido,Híbrido,44,16,2,129491,42,7,1,13,9.4,4.6,10,100,22,7
EMP_00198,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Propia,Uber/Taxi,Videojuegos,Introvertido,Presencial,29,0,0,64910,41,5,27,18,7.5,6.2,8.8,71,22,5
EMP_00199,RRHH,Licenciatura,León,Centro,Masculino,Soltero,Familiar,Auto propio,Música,Extrovertido,Presencial,29,7,0,77214,38,1,11,37,7.9,4.8,10,98,26,4
EMP_00200,Diseño,Licenciatura,Monterrey,Norte,Masculino,Casado,Rentada,Caminando,Videojuegos,Extrovertido,Remoto,33,7,1,122329,38,7,12,16,7.3,5.5,10,99,22,7
EMP_00201,Finanzas,Maestría,León,Centro,Femenino,Casado,Rentada,Auto propio,Deportes,Ambivertido,Remoto,29,5,1,102741,49,10,11,13,6.9,5.2,8.8,100,24,5
EMP_00202,Ventas,Maestría,Monterrey,Norte,Masculino,Casado,Hipotecada,Auto propio,Viajes,Ambivertido,Híbrido,34,6,0,85688,35,0,0,31,8.3,3.7,9.1,98,22,3
EMP_00203,Marketing,Bachillerato,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Uber/Taxi,Música,Ambivertido,Híbrido,28,1,0,51629,39,12,5,17,7.8,3,8.7,98,19,4
EMP_00204,RRHH,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Auto propio,Viajes,Introvertido,Remoto,28,5,1,50044,35,2,0,12,7.1,7,9.2,100,23,5
EMP_00205,Ventas,Licenciatura,Monterrey,Norte,Masculino,Soltero,Rentada,Motocicleta,Lectura,Introvertido,Remoto,28,3,0,63749,40,2,9,29,7.4,7.2,9.6,100,22,4
EMP_00206,Marketing,Licenciatura,Guadalajara,Occidente,Masculino,Divorciado,Rentada,Transporte público,Cocina,Extrovertido,Híbrido,37,8,2,79782,37,3,0,33,7.8,3.9,10,100,26,3
EMP_00207,Ventas,Maestría,Tijuana,Norte,Femenino,Soltero,Hipotecada,Transporte público,Tecnología,Introvertido,Presencial,28,0,0,59941,36,6,7,37,7.2,4.3,8.4,100,23,4
EMP_00208,Ventas,Bachillerato,Tijuana,Norte,Masculino,Viudo,Hipotecada,Uber/Taxi,Viajes,Ambivertido,Presencial,33,10,0,66790,45,2,3,33,7.7,7.1,9.4,96,23,4
EMP_00209,Marketing,Bachillerato,Guadalajara,Occidente,Femenino,Soltero,Familiar,Auto propio,Música,Introvertido,Remoto,25,2,0,41989,43,7,3,28,8.7,5,8.3,79,21,5
EMP_00210,Diseño,Doctorado,Guadalajara,Occidente,Femenino,Soltero,Familiar,Auto propio,Videojuegos,Ambivertido,Presencial,23,0,0,21450,45,4,50,22,8.4,6.5,7.4,92,17,6
EMP_00211,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Videojuegos,Introvertido,Presencial,31,7,1,45060,43,0,32,30,5.6,4.9,7.7,72,17,2
EMP_00212,Ventas,Licenciatura,Puebla,Centro,Femenino,Divorciado,Hipotecada,Auto propio,Lectura,Extrovertido,Presencial,26,0,1,55367,35,3,4,41,6.8,3.9,9.6,93,21,4
EMP_00213,Ventas,Licenciatura,León,Centro,Masculino,Unión libre,Familiar,Auto propio,Viajes,Extrovertido,Presencial,27,5,1,61689,39,2,10,21,8.3,5.4,8.8,87,20,2
EMP_00214,Legal,Maestría,Guadalajara,Occidente,Femenino,Unión libre,Familiar,Transporte público,Deportes,Introvertido,Presencial,38,15,0,137518,49,5,5,24,6.5,6.7,9.7,95,23,3
EMP_00215,Legal,Maestría,Mérida,Sureste,Masculino,Soltero,Hipotecada,Auto propio,Viajes,Ambivertido,Presencial,36,7,0,89564,53,3,4,32,9.6,8.5,8.6,98,23,5
EMP_00216,Tecnología,Bachillerato,Monterrey,Norte,Femenino,Casado,Propia,Transporte público,Música,Ambivertido,Híbrido,26,0,0,54447,44,3,2,32,8.4,5,8.7,94,19,6
EMP_00217,Operaciones,Maestría,Tijuana,Norte,Femenino,Unión libre,Propia,Auto propio,Cocina,Extrovertido,Presencial,31,5,0,76247,43,8,1,21,7.7,3.9,9,100,26,2
EMP_00218,Finanzas,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Propia,Auto propio,Lectura,Extrovertido,Híbrido,30,3,0,67123,49,2,4,30,5.4,6.3,9,86,20,5
EMP_00219,Diseño,Maestría,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Arte,Extrovertido,Remoto,38,15,0,129034,37,3,5,40,8.8,4.2,10,100,23,8
EMP_00220,Tecnología,Maestría,Tijuana,Norte,Femenino,Casado,Propia,Uber/Taxi,Lectura,Introvertido,Presencial,32,9,0,117204,47,8,4,19,7.6,5,10,100,22,8
EMP_00221,Tecnología,Licenciatura,Tijuana,Norte,Femenino,Soltero,Hipotecada,Motocicleta,Tecnología,Introvertido,Híbrido,22,0,0,63793,38,3,5,39,7.2,2.5,10,89,20,5
EMP_00222,Tecnología,Doctorado,Tijuana,Norte,Masculino,Unión libre,Rentada,Transporte público,Videojuegos,Extrovertido,Híbrido,28,6,0,58406,41,3,45,27,7.5,4,8.8,97,22,8
EMP_00223,Diseño,Maestría,Monterrey,Norte,Femenino,Casado,Familiar,Auto propio,Tecnología,Extrovertido,Híbrido,28,2,0,105979,39,25,20,19,7.9,4.5,10,100,23,6
EMP_00224,Tecnología,Maestría,León,Centro,Femenino,Casado,Hipotecada,Transporte público,Lectura,Ambivertido,Híbrido,28,4,0,100776,45,14,8,19,8.9,4.6,10,100,25,6
EMP_00225,Marketing,Licenciatura,Puebla,Centro,Masculino,Unión libre,Familiar,Auto propio,Lectura,Extrovertido,Híbrido,28,6,0,61766,39,6,3,23,7.6,5.5,9.1,95,22,4
EMP_00226,Diseño,Maestría,Querétaro,Centro,Femenino,Soltero,Hipotecada,Auto propio,Viajes,Ambivertido,Híbrido,34,12,0,133833,37,3,10,32,7.6,5.5,10,98,24,7
EMP_00227,Tecnología,Maestría,Tijuana,Norte,Femenino,Soltero,Familiar,Uber/Taxi,Música,Introvertido,Remoto,37,11,0,160043,40,2,5,42,7.4,4.3,10,100,22,7
EMP_00228,RRHH,Licenciatura,Mérida,Sureste,Masculino,Divorciado,Hipotecada,Bicicleta,Cocina,Ambivertido,Presencial,28,4,1,40249,38,7,6,24,9,6.3,6.5,93,20,4
EMP_00229,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Familiar,Uber/Taxi,Deportes,Introvertido,Híbrido,25,0,0,89903,36,22,11,32,7.9,3.7,10,100,26,5
EMP_00230,Marketing,Bachillerato,Monterrey,Norte,Femenino,Soltero,Propia,Uber/Taxi,Cocina,Extrovertido,Híbrido,35,8,0,59221,40,7,3,35,8,3.1,9.8,82,22,4
EMP_00231,Operaciones,Licenciatura,Tijuana,Norte,Masculino,Casado,Hipotecada,Transporte público,Arte,Introvertido,Presencial,37,10,1,90974,46,3,8,21,5.9,6.8,7.6,82,25,1
EMP_00232,Operaciones,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Familiar,Transporte público,Videojuegos,Extrovertido,Presencial,33,4,0,46432,53,5,12,27,5.6,9.3,6.7,81,19,3
EMP_00233,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Unión libre,Propia,Auto propio,Música,Introvertido,Presencial,33,6,0,65090,38,7,2,26,8.2,5.3,8.8,96,20,5
EMP_00234,Diseño,Maestría,Guadalajara,Occidente,Femenino,Casado,Propia,Transporte público,Música,Ambivertido,Remoto,34,10,1,97551,37,4,1,14,8.8,4.5,10,100,23,7
EMP_00235,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Viudo,Hipotecada,Transporte público,Viajes,Introvertido,Híbrido,23,0,0,50430,39,3,7,21,6.8,5.2,9.2,100,24,3
EMP_00236,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Unión libre,Propia,Auto propio,Lectura,Introvertido,Presencial,34,8,1,62114,47,5,3,12,7.7,9,7.5,90,21,2
EMP_00237,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Uber/Taxi,Deportes,Extrovertido,Presencial,31,3,0,54739,43,5,4,32,9.1,5.8,8.3,77,23,2
EMP_00238,Tecnología,Maestría,Monterrey,Norte,Femenino,Unión libre,Familiar,Uber/Taxi,Viajes,Ambivertido,Remoto,27,3,0,116977,42,4,4,23,7.7,4.4,10,100,24,8
EMP_00239,Diseño,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Hipotecada,Auto propio,Viajes,Introvertido,Híbrido,32,4,0,77996,39,1,3,29,8.1,4.8,10,76,24,6
EMP_00240,Operaciones,Licenciatura,León,Centro,Masculino,Soltero,Propia,Uber/Taxi,Lectura,Ambivertido,Presencial,36,7,0,60176,44,2,2,34,7.3,6.9,8,77,22,3
EMP_00241,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Rentada,Auto propio,Viajes,Ambivertido,Híbrido,30,2,1,76888,39,2,19,15,7.9,3.7,9.8,100,26,5
EMP_00242,Legal,Maestría,Mérida,Sureste,Masculino,Casado,Rentada,Motocicleta,Videojuegos,Ambivertido,Remoto,27,1,0,91199,47,9,5,23,7.1,6.5,9.7,100,23,4
EMP_00243,RRHH,Doctorado,Tijuana,Norte,Masculino,Casado,Rentada,Auto propio,Arte,Extrovertido,Presencial,30,8,0,102057,47,25,8,8,6.1,5.8,8.2,100,22,4
EMP_00244,Ventas,Licenciatura,Tijuana,Norte,Masculino,Casado,Hipotecada,Auto propio,Viajes,Extrovertido,Remoto,27,4,0,68713,39,8,3,27,6.4,6.5,8.2,78,22,4
EMP_00245,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Casado,Familiar,Caminando,Música,Extrovertido,Presencial,27,0,1,140091,38,11,16,19,7.4,1.6,10,100,23,8
EMP_00246,Diseño,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Bicicleta,Videojuegos,Ambivertido,Remoto,32,6,0,87379,36,8,33,27,9.2,4.6,10,86,26,7
EMP_00247,Legal,Doctorado,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Música,Ambivertido,Remoto,32,8,0,159419,53,3,3,33,7.7,7,10,77,24,6
EMP_00248,Finanzas,Doctorado,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Arte,Extrovertido,Híbrido,34,9,0,118817,45,6,0,31,6.1,3.5,10,93,25,4
EMP_00249,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Auto propio,Videojuegos,Ambivertido,Remoto,26,4,0,119548,42,11,17,37,7.9,3.1,10,100,25,7
EMP_00250,Operaciones,Maestría,Guadalajara,Occidente,Femenino,Casado,Hipotecada,Transporte público,Deportes,Introvertido,Presencial,37,9,2,68332,41,15,5,22,6.7,5.3,6.9,100,22,4
EMP_00251,Legal,Maestría,Tijuana,Norte,Masculino,Casado,Propia,Auto propio,Música,Ambivertido,Presencial,33,4,1,115435,49,7,13,15,8.1,5.5,10,100,22,5
EMP_00252,Operaciones,Licenciatura,Puebla,Centro,Femenino,Soltero,Familiar,Uber/Taxi,Deportes,Extrovertido,Presencial,23,1,0,57364,43,4,5,41,6.6,5.2,7.1,94,23,3
EMP_00253,RRHH,Maestría,León,Centro,Masculino,Unión libre,Rentada,Transporte público,Arte,Extrovertido,Híbrido,30,5,1,85163,36,10,6,6,7.8,4.2,8.9,100,25,4
EMP_00254,Diseño,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Rentada,Auto propio,Viajes,Ambivertido,Presencial,29,0,0,66327,38,3,8,41,9.3,4.8,9.3,100,21,4
EMP_00255,Operaciones,Maestría,Puebla,Centro,Femenino,Soltero,Familiar,Auto propio,Cocina,Extrovertido,Presencial,28,3,0,62468,44,2,4,41,7.1,5.2,8.1,77,20,3
EMP_00256,Operaciones,Licenciatura,Puebla,Centro,Masculino,Divorciado,Propia,Transporte público,Arte,Introvertido,Presencial,33,4,2,69786,41,4,2,29,6.5,6.8,8.2,82,20,1
EMP_00257,Legal,Doctorado,Guadalajara,Occidente,Masculino,Casado,Rentada,Auto propio,Lectura,Introvertido,Presencial,30,6,2,82683,44,4,8,6,7.8,6.7,7.8,100,23,3
EMP_00258,Ventas,Maestría,Puebla,Centro,Femenino,Casado,Rentada,Uber/Taxi,Videojuegos,Introvertido,Híbrido,39,12,2,88014,42,1,28,10,7.3,4.7,8.7,100,24,5
EMP_00259,Diseño,Licenciatura,Puebla,Centro,Masculino,Soltero,Familiar,Bicicleta,Arte,Extrovertido,Remoto,35,6,0,72020,35,11,6,38,6.3,4.3,10,97,26,6
EMP_00260,Tecnología,Maestría,Monterrey,Norte,Femenino,Casado,Rentada,Auto propio,Deportes,Introvertido,Híbrido,27,0,0,103307,48,7,7,20,7,5.4,10,99,22,6
EMP_00261,Tecnología,Maestría,Puebla,Centro,Femenino,Unión libre,Rentada,Auto propio,Deportes,Introvertido,Presencial,35,9,1,114524,43,16,6,17,8.6,5.8,10,100,22,7
EMP_00262,RRHH,Bachillerato,Guadalajara,Occidente,Masculino,Soltero,Propia,Uber/Taxi,Tecnología,Introvertido,Híbrido,24,1,0,36483,35,0,22,32,7.1,5.1,8.9,81,20,2
EMP_00263,Legal,Licenciatura,Querétaro,Centro,Masculino,Casado,Rentada,Transporte público,Lectura,Extrovertido,Presencial,26,3,0,70417,43,6,4,26,6.4,5.3,9.5,100,26,3
EMP_00264,Marketing,Licenciatura,Ciudad de México,Centro,No binario,Casado,Familiar,Transporte público,Videojuegos,Extrovertido,Híbrido,34,5,0,18694,39,7,50,25,9.5,3.8,8.5,99,15,4
EMP_00265,Finanzas,Licenciatura,León,Centro,Masculino,Divorciado,Propia,Motocicleta,Música,Ambivertido,Presencial,24,0,1,77920,50,1,11,26,7.4,8,7.3,88,21,4
EMP_00266,Finanzas,Doctorado,Mérida,Sureste,Femenino,Casado,Rentada,Auto propio,Viajes,Extrovertido,Presencial,33,4,0,67403,37,5,3,33,7.6,3.6,9.1,100,20,4
EMP_00267,Tecnología,Licenciatura,Mérida,Sureste,Masculino,Soltero,Propia,Auto propio,Música,Extrovertido,Híbrido,31,9,1,73383,36,13,5,34,7.8,2.5,10,100,24,6
EMP_00268,Tecnología,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Auto propio,Tecnología,Extrovertido,Remoto,33,4,0,88879,35,2,6,28,7,5.7,10,98,23,8
EMP_00269,Tecnología,Licenciatura,Querétaro,Centro,Femenino,Soltero,Rentada,Transporte público,Arte,Ambivertido,Remoto,34,6,0,78578,35,1,3,35,6.4,4.3,10,95,22,6
